DATE,STAR,LIKE,REVIEW
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,짱입니다 적극추천합니다
2020년 4월 28일,별표 5개 만점에 1개를 받았습니다.,,계속 업데이트만 한다.짜증남
2020년 5월 8일,별표 5개 만점에 4개를 받았습니다.,,캐시백이 좋아요
2020년 4월 13일,별표 5개 만점에 2개를 받았습니다.,,연계 계좌 등록 은행에 카카오뱅크 추가 요청
2020년 3월 12일,별표 5개 만점에 5개를 받았습니다.,,진행 하기 매우 좋아요
2020년 3월 18일,별표 5개 만점에 5개를 받았습니다.,,만족합니다 깔끔한편
2020년 2월 28일,별표 5개 만점에 5개를 받았습니다.,,엄마가 부산사람은 이거써야한다고 만듬 ㅋㅋ
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,아주 유용함
2020년 2월 29일,별표 5개 만점에 5개를 받았습니다.,,편리하게 잘 사용하고 있습니다.
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,동백전 자체는 좋습니다
2020년 4월 10일,별표 5개 만점에 1개를 받았습니다.,1,안정성이 최악이네요
2020년 11월 5일,별표 5개 만점에 5개를 받았습니다.,,캐시백 현재 10프로 대박. ㅎ
2020년 2월 4일,별표 5개 만점에 5개를 받았습니다.,,생활도움 매우 도움이됩니댜
2020년 2월 7일,별표 5개 만점에 5개를 받았습니다.,,사용이편리합니다
2020년 4월 13일,별표 5개 만점에 1개를 받았습니다.,,저기 인증 문자가 안오는데 어떻게 하나요?
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,바로 캐쉬백되니 좋아요
2020년 5월 8일,별표 5개 만점에 4개를 받았습니다.,,",ㅗ.ㅣㅡㅈ, 지금 ㅅ느 내 자주 못 봤어.ㅗㆍㅈㆍㅈㅅ ㅡㅡㅈ 정 ㅈ ㅅ"
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,잘 쓰고 있습니다
2020년 2월 1일,별표 5개 만점에 5개를 받았습니다.,,동백전 업데이트가안되요
2020년 2월 7일,별표 5개 만점에 1개를 받았습니다.,,접속에러 언제 고치나요
2020년 4월 30일,별표 5개 만점에 5개를 받았습니다.,,캐쉬백 이만큼 되는 카드는 동백전 뿐
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,10프로 계속 진행 해주세요
2020년 3월 31일,별표 5개 만점에 5개를 받았습니다.,,케시포인트 너무 좋습니다
2021년 2월 10일,별표 5개 만점에 4개를 받았습니다.,,앱 업데이트가 많름
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,너무 편하고 좋아요
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,"할인도많고,,지역도살리고,,짱,,,"
2020년 3월 5일,별표 5개 만점에 1개를 받았습니다.,2,접속 겁나 안됨..ㅡㅡ 뭐하는건지 ㅋ
2020년 3월 19일,별표 5개 만점에 5개를 받았습니다.,,좋은 제도를 만들어주신 관계자분들께 감사드립니다.
2020년 3월 30일,별표 5개 만점에 5개를 받았습니다.,,정말 편리해요
2020년 2월 28일,별표 5개 만점에 5개를 받았습니다.,,소상공인도 부산시민도 다 유용한카드~~
2020년 3월 4일,별표 5개 만점에 1개를 받았습니다.,,인증번호가 안오네요 앱에 문제가 있나요?
2020년 2월 28일,별표 5개 만점에 3개를 받았습니다.,1,편의점에서도 사용되나요
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,좀더고객앞으로한걸음더
2020년 4월 11일,별표 5개 만점에 1개를 받았습니다.,,안대는데는데무선평가
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,혜택이 넘 좋음
2020년 11월 7일,별표 5개 만점에 5개를 받았습니다.,,너무좋아요 보너스 받는 느낌입니다
2020년 4월 29일,별표 5개 만점에 1개를 받았습니다.,,문자인증이안됩니다
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,충분히 너무 만족 합니다
2020년 2월 4일,별표 5개 만점에 4개를 받았습니다.,,업데이트가너무힘드네요
2020년 2월 7일,별표 5개 만점에 3개를 받았습니다.,,에러가 머 하루건너 한번 나는 니낌입니다ㅠㅠ
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,업데이트 하지 마세요 좀 짜증나게 하네
2020년 2월 7일,별표 5개 만점에 1개를 받았습니다.,,요즘세상에 들어가지지도 않네
2020년 2월 13일,별표 5개 만점에 5개를 받았습니다.,,소상공인을 살리고 나도 좋은 앱
2020년 2월 29일,별표 5개 만점에 1개를 받았습니다.,,와파든 데이터든 안들어가져요
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,생활비 일부로 활용
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,너무 유용하게 잘사용하고 있습니다
2020년 5월 8일,별표 5개 만점에 1개를 받았습니다.,,앱관리 안하냐 ? 네트워크 접속불량 머냐
2020년 4월 3일,별표 5개 만점에 1개를 받았습니다.,,이렇게 대책없이 할바에 하지 말았어야지
2020년 4월 29일,별표 5개 만점에 1개를 받았습니다.,,업데이트가 안되네요ㅠㅠ
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,굿!계속10%했음좋겠네요~
2021년 2월 10일,별표 5개 만점에 1개를 받았습니다.,,제발 본인확인 추가좀요
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,잘 쓰고 있습니다.
2020년 5월 8일,별표 5개 만점에 4개를 받았습니다.,,좋습니다 너무너무 좋아용
2020년 2월 8일,별표 5개 만점에 5개를 받았습니다.,,너무 너무 좋아요 감사합니다
2020년 2월 13일,별표 5개 만점에 3개를 받았습니다.,,동백전 밴드앱 악성코드로 인식합니다 확인바랍니다
2020년 4월 13일,별표 5개 만점에 1개를 받았습니다.,,이런거는 안했으면합니다
2020년 4월 13일,별표 5개 만점에 1개를 받았습니다.,,업데이트 안되요 며칠째인데 관리도 안하나요?
2020년 2월 28일,별표 5개 만점에 5개를 받았습니다.,,지역에서 이만한게 있을까요?~^^
2020년 3월 4일,별표 5개 만점에 4개를 받았습니다.,,사용할때 마다 적립 기분 좋아요
2020년 2월 29일,별표 5개 만점에 3개를 받았습니다.,,업데이트가 안됩니다...
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,신통방통합니다
2021년 1월 14일,별표 5개 만점에 5개를 받았습니다.,,정말 사용잘하고있습니다감사해요
2020년 4월 14일,별표 5개 만점에 3개를 받았습니다.,,안되는곳이 많아요
2020년 12월 1일,별표 5개 만점에 1개를 받았습니다.,,카드만들다 사용 포기합니다
2020년 4월 29일,별표 5개 만점에 3개를 받았습니다.,,약간 불편함
2020년 5월 8일,별표 5개 만점에 4개를 받았습니다.,,혜택이 많아요
2020년 2월 28일,별표 5개 만점에 5개를 받았습니다.,,부산에선 동백전 좋아요~~~^^
2020년 3월 4일,별표 5개 만점에 2개를 받았습니다.,,대체 앱은 언제 열리나요!
2020년 2월 29일,별표 5개 만점에 5개를 받았습니다.,,편하고좋아요
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,좋아요🤗 동백전 짱.
2020년 1월 3일,별표 5개 만점에 4개를 받았습니다.,,왜 업데이트가 안됩니까
2020년 1월 6일,별표 5개 만점에 5개를 받았습니다.,,말이 필요없음. 최고.
2020년 4월 2일,별표 5개 만점에 5개를 받았습니다.,,아주 잘 사용하고 있어요~^^
2020년 9월 7일,별표 5개 만점에 2개를 받았습니다.,,업데이트가 안됩니다...
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,오거돈 시장님 감사합니다 ㅎ
2020년 5월 8일,별표 5개 만점에 1개를 받았습니다.,,다운로드가안되여..
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,정말 돈 버는 카드
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,실용적이예요
2020년 4월 28일,별표 5개 만점에 4개를 받았습니다.,,다 평이 안좋네 ;; 난 편하기만 하던데
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,너무 좋아요^^ 감사합니다
2020년 4월 29일,별표 5개 만점에 4개를 받았습니다.,,사용하기 편리해요
2020년 5월 7일,별표 5개 만점에 3개를 받았습니다.,,좋아요 계속 10% 해주셍ᆢ
2020년 4월 29일,별표 5개 만점에 4개를 받았습니다.,,"캐쉬백, 아주 좋아요."
2020년 5월 8일,별표 5개 만점에 1개를 받았습니다.,,아니 츙전한 뒤로 안켜져요 ㅡㅡ
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,사용하기 편리해요.
2020년 4월 18일,별표 5개 만점에 5개를 받았습니다.,,"좋은 어플, 감사합니다"
2020년 5월 8일,별표 5개 만점에 1개를 받았습니다.,1,앱 업데이트가 안되요ㅜㅜ
2020년 4월 5일,별표 5개 만점에 5개를 받았습니다.,,동백전 최고입니다.
2020년 4월 10일,별표 5개 만점에 1개를 받았습니다.,,업데이트가안되여
2019년 12월 28일,별표 5개 만점에 5개를 받았습니다.,,편리하고 고맙고 감사해요!
2019년 12월 30일,별표 5개 만점에 5개를 받았습니다.,,이런 동백전 대 환영 ^^
2020년 8월 28일,별표 5개 만점에 1개를 받았습니다.,,업데이트하라더니 사용이안되요
2020년 4월 29일,별표 5개 만점에 1개를 받았습니다.,,업데이트가 안되네요
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,셍활에보탬이댑니다
2020년 4월 22일,별표 5개 만점에 5개를 받았습니다.,,동백전 너무 좋아요
2020년 5월 8일,별표 5개 만점에 4개를 받았습니다.,,지역소규모자영업자도움이되어 굿
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,무조건 좋습니다~~^^
2020년 3월 2일,별표 5개 만점에 5개를 받았습니다.,,저한테는 너무 좋습니다
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,행복 하게 합니다
2020년 1월 14일,별표 5개 만점에 5개를 받았습니다.,1,지금 사용이 안되네요.
2020년 1월 15일,별표 5개 만점에 4개를 받았습니다.,,지역 자영업에 도움이 됩니다
2020년 3월 30일,별표 5개 만점에 3개를 받았습니다.,,잘 호환안됨
2020년 3월 4일,별표 5개 만점에 1개를 받았습니다.,,어플 다운 불가...
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,아주많이 좋아요
2020년 4월 10일,별표 5개 만점에 4개를 받았습니다.,,사용잘하고 있습니다
2020년 4월 18일,별표 5개 만점에 1개를 받았습니다.,,업데이트가 안됩니다.
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,적립 10프로 최고예요~
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,넘좋아요~♡
2020년 9월 8일,별표 5개 만점에 5개를 받았습니다.,,정말 유용한 앱이네요~~
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,간단해서 알기 쉬움
2020년 2월 28일,별표 5개 만점에 5개를 받았습니다.,,너무 잘 사용하고 있어요
2020년 3월 4일,별표 5개 만점에 1개를 받았습니다.,,허구한날 업데이트
2020년 1월 22일,별표 5개 만점에 1개를 받았습니다.,,접속이 안됨
2020년 1월 23일,별표 5개 만점에 1개를 받았습니다.,,업데이트 왜이리 안돼요????
2020년 4월 10일,별표 5개 만점에 2개를 받았습니다.,,아 진짜 불편하네요.. .
2020년 2월 29일,별표 5개 만점에 5개를 받았습니다.,,세상에 최고의 선물 ㅡ감사
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,잘사용하고있어요~
2020년 4월 28일,별표 5개 만점에 1개를 받았습니다.,,업데이트가 안되요
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,굿♥ 두말할 필요없습니다
2020년 4월 29일,별표 5개 만점에 4개를 받았습니다.,,동백이 최고입니다~
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,부산사람 만큼은 최고♡
2020년 9월 8일,별표 5개 만점에 5개를 받았습니다.,,정말 잘 사용하고 있습니다
2020년 4월 28일,별표 5개 만점에 1개를 받았습니다.,,접속을 하게 해달라고
2020년 5월 8일,별표 5개 만점에 3개를 받았습니다.,,아 넘좋아요
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,너무 좋았어요
2020년 11월 7일,별표 5개 만점에 5개를 받았습니다.,,캐시백 좋아요
2020년 3월 25일,별표 5개 만점에 4개를 받았습니다.,,괜찮은거같아요
2020년 2월 3일,별표 5개 만점에 5개를 받았습니다.,,아주만족합니다
2020년 2월 7일,별표 5개 만점에 5개를 받았습니다.,,정말 좋습니다 굿^^
2020년 5월 4일,별표 5개 만점에 3개를 받았습니다.,,앱 실행이 안됩니다
2020년 5월 7일,별표 5개 만점에 1개를 받았습니다.,,다운로드가 며칠째 안되요
2020년 4월 22일,별표 5개 만점에 5개를 받았습니다.,,좋아요 부산 화이팅
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,아주만족합니다.
2020년 5월 10일,별표 5개 만점에 5개를 받았습니다.,,사용해보면 압니다.
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,잘쓰고있어요
2020년 2월 7일,별표 5개 만점에 5개를 받았습니다.,,잘쓰고있어요
2020년 2월 7일,별표 5개 만점에 1개를 받았습니다.,,업데이트가 않되요
2021년 2월 9일,별표 5개 만점에 5개를 받았습니다.,,잘쓰고있어요
2020년 11월 6일,별표 5개 만점에 5개를 받았습니다.,,잘 사용하고 있어요. 감사합니다~^^
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,잘쓰고있어요^^♡
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,캐쉬백넘좋아요
2020년 3월 2일,별표 5개 만점에 5개를 받았습니다.,,완전 좋아요
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,아주 칭찬합니다
2020년 4월 10일,별표 5개 만점에 2개를 받았습니다.,,"에러가 잘남, 못난 케이티 통신"
2020년 2월 27일,별표 5개 만점에 5개를 받았습니다.,,좋은 어플입니다
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,너무너무 감사합니다
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,완전 좋음요
2020년 11월 29일,별표 5개 만점에 5개를 받았습니다.,,잘사용하고 있어요.
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,좋고 편해요
2020년 3월 24일,별표 5개 만점에 4개를 받았습니다.,,사용하기좋아ㅡ여
2020년 4월 14일,별표 5개 만점에 4개를 받았습니다.,,앱이 잘 안열림
2020년 3월 25일,별표 5개 만점에 5개를 받았습니다.,,진짜진짜진짜루 좋아영
2020년 3월 26일,별표 5개 만점에 5개를 받았습니다.,,너무 조아요.
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,감사히 잘 사용하고 있습니다.
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,앱너무좋아요
2020년 3월 3일,별표 5개 만점에 5개를 받았습니다.,,아주아주 좋아요
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,완전좋아요 부신시민부심 철절
2020년 2월 29일,별표 5개 만점에 5개를 받았습니다.,,넘 좋아요
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,동백전 최고!!
2020년 4월 18일,별표 5개 만점에 5개를 받았습니다.,,넘 좋아요
2020년 5월 8일,별표 5개 만점에 1개를 받았습니다.,,넘 좋아요
2020년 11월 25일,별표 5개 만점에 1개를 받았습니다.,1,접속도안됨
2020년 3월 25일,별표 5개 만점에 5개를 받았습니다.,,그냥좋아요
2020년 3월 26일,별표 5개 만점에 5개를 받았습니다.,,에러나오는 경우가 많아요
2020년 3월 16일,별표 5개 만점에 5개를 받았습니다.,,유용해요
2020년 3월 18일,별표 5개 만점에 1개를 받았습니다.,,캐시백 환원요
2020년 3월 25일,별표 5개 만점에 5개를 받았습니다.,,완전좋아요
2020년 5월 3일,별표 5개 만점에 5개를 받았습니다.,,동백전최고입니다
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,멋진앱입니다
2020년 4월 16일,별표 5개 만점에 1개를 받았습니다.,,어휴 어플관리 진짜 최악이다
2020년 5월 8일,별표 5개 만점에 4개를 받았습니다.,,절약에 도움이됨
2020년 1월 19일,별표 5개 만점에 4개를 받았습니다.,,적립 좋아요
2020년 1월 21일,별표 5개 만점에 5개를 받았습니다.,,사용하기편함
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,잘되네요
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,사용해보니 좋아요~
2020년 4월 13일,별표 5개 만점에 2개를 받았습니다.,,걸제불가능한 곳에 대한 정보 제공이 필요함
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,알림이 빨라요
2020년 3월 19일,별표 5개 만점에 5개를 받았습니다.,,잘 사용하고 있음
2020년 5월 5일,별표 5개 만점에 5개를 받았습니다.,,좋은것 같아요ᆢ
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,정말 좋아요
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,아주 좋아요!!!!!
2020년 3월 7일,별표 5개 만점에 5개를 받았습니다.,,동백전이 좋아 ㆍ
2020년 3월 19일,별표 5개 만점에 5개를 받았습니다.,,겁나 잘사용하고 있습니다~~
2020년 2월 14일,별표 5개 만점에 5개를 받았습니다.,,동백전좋아요~^~^
2020년 2월 21일,별표 5개 만점에 5개를 받았습니다.,,잘 사용하고있음
2019년 12월 30일,별표 5개 만점에 5개를 받았습니다.,,캐쉬백 좋네요
2019년 12월 31일,별표 5개 만점에 5개를 받았습니다.,,너무좋습니다ㅅㅅㅅㅅㅅㅅ
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,너무좋아요
2020년 1월 13일,별표 5개 만점에 5개를 받았습니다.,,잘 구성됨.
2020년 1월 15일,별표 5개 만점에 5개를 받았습니다.,,잘사용하고있습니다.
2020년 4월 6일,별표 5개 만점에 5개를 받았습니다.,,잘사용하고있습니다.
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,사용이.편합니다
2020년 2월 28일,별표 5개 만점에 5개를 받았습니다.,,좋은어플입니다
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,택시는 사용 안되나요?
2020년 1월 2일,별표 5개 만점에 4개를 받았습니다.,,잘 사용하고 있어요
2020년 1월 2일,별표 5개 만점에 5개를 받았습니다.,,잘사용하고 있습니다
2020년 1월 9일,별표 5개 만점에 5개를 받았습니다.,,최고의지역화폐
2020년 1월 10일,별표 5개 만점에 1개를 받았습니다.,,정책이 거지같냐
2020년 4월 10일,별표 5개 만점에 4개를 받았습니다.,,좋음 딱 좋음
2020년 4월 6일,별표 5개 만점에 5개를 받았습니다.,,아주 좋아요!
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,너무 좋아요ㅎㅎ
2020년 5월 8일,별표 5개 만점에 1개를 받았습니다.,,부산시에서 관리비로 100억이나 뜯어갔으면 서버관리좀 똑바로하세요 맨날 터져서 못씁니까왜
2020년 11월 11일,별표 5개 만점에 1개를 받았습니다.,,몇일째 업뎃이 안되네영 ㅡ.ㅡ;;
2020년 4월 1일,별표 5개 만점에 1개를 받았습니다.,,다운이안받아지네요
2020년 4월 28일,별표 5개 만점에 3개를 받았습니다.,,잘 사용하고 있어요
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,좋아요ᆢ부산동백전 짱
2020년 9월 12일,별표 5개 만점에 5개를 받았습니다.,,너무 조아요
2020년 4월 16일,별표 5개 만점에 3개를 받았습니다.,,열리지가않아요
2020년 5월 8일,별표 5개 만점에 1개를 받았습니다.,1,웹에 접속이 안되네요?
2020년 1월 1일,별표 5개 만점에 5개를 받았습니다.,,아주 좋아요.
2020년 1월 2일,별표 5개 만점에 5개를 받았습니다.,,잘 사용중입니다
2020년 3월 30일,별표 5개 만점에 5개를 받았습니다.,,잘 사용하고 있습니다.
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,멋져요 10프로
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,사용하기 쉬움
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,폰결제 쫌 되겠죠
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,정말좋네요
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,좋아....아주~좋아~
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,잘 사용하고 있어요 감사
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,캐쉬백 짱. 지역 발전 짱
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,캐쉬백 좋아요
2020년 5월 8일,별표 5개 만점에 2개를 받았습니다.,,아직 사용 경험이 없어 잘 모르겠습니다
2020년 2월 7일,별표 5개 만점에 5개를 받았습니다.,,정말 변해요
2020년 2월 13일,별표 5개 만점에 5개를 받았습니다.,,죠아부러요
2020년 2월 11일,별표 5개 만점에 2개를 받았습니다.,,업뎃 좀 그만...
2020년 2월 13일,별표 5개 만점에 5개를 받았습니다.,,지역화폐부산 동백전 최고
2020년 11월 5일,별표 5개 만점에 5개를 받았습니다.,,확실한 느낌을 가집니다
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,아주좋아요~~~~
2020년 5월 8일,별표 5개 만점에 3개를 받았습니다.,,kfc 부산 서면에서 신용카드만 된다고 하는데 신용카드도 있나요?
2020년 4월 6일,별표 5개 만점에 5개를 받았습니다.,,잘사용하고있네요 ^^
2020년 2월 19일,별표 5개 만점에 5개를 받았습니다.,,부산이 살아야 대한민국이 산다! 부산지역경제를 위하여 똑똑한 소비!
2020년 2월 21일,별표 5개 만점에 1개를 받았습니다.,,혹시 부산 동백전 카드 망했나요?
2020년 2월 9일,별표 5개 만점에 5개를 받았습니다.,,아주 좋아요
2020년 2월 13일,별표 5개 만점에 5개를 받았습니다.,,아주 좋아요
2020년 5월 6일,별표 5개 만점에 5개를 받았습니다.,,아주 좋아요
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,아주 좋아요
2020년 11월 6일,별표 5개 만점에 2개를 받았습니다.,,아주 좋아요
2020년 2월 6일,별표 5개 만점에 1개를 받았습니다.,,최악임 깔고나서 본인인증문자아안옴
2020년 2월 7일,별표 5개 만점에 5개를 받았습니다.,,최곻ㅎ 넘 좋아용
2020년 2월 14일,별표 5개 만점에 5개를 받았습니다.,,완전굿입니다
2020년 2월 21일,별표 5개 만점에 5개를 받았습니다.,,부산사람이라면 강추. 이벤트10프로 평소6프로
2020년 11월 25일,별표 5개 만점에 5개를 받았습니다.,,너무 좋아요.
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,너무 감사드립니다
2020년 5월 8일,별표 5개 만점에 3개를 받았습니다.,,동백전앱이 안됨
2020년 3월 30일,별표 5개 만점에 1개를 받았습니다.,,확인할수없음
2020년 3월 18일,별표 5개 만점에 5개를 받았습니다.,,잘 사용하고있슴다
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,좋아요 고맙습니다
2020년 3월 4일,별표 5개 만점에 1개를 받았습니다.,,업데이트안됨
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,너무너무좋아요
2020년 7월 29일,별표 5개 만점에 4개를 받았습니다.,,부산안에 파고들었어~^^
2020년 11월 9일,별표 5개 만점에 5개를 받았습니다.,,최고내요.^^♡♡♡
2020년 4월 13일,별표 5개 만점에 1개를 받았습니다.,,에러가많이나요
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,아주좋아요
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,아주좋아요
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,아주좋아요
2020년 4월 15일,별표 5개 만점에 5개를 받았습니다.,,아주좋아요
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,아주좋아요
2020년 5월 2일,별표 5개 만점에 4개를 받았습니다.,,좋은거같아요
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,아주좋아요
2020년 4월 16일,별표 5개 만점에 5개를 받았습니다.,,굿 좋아요.
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,아주 좋네요
2020년 7월 4일,별표 5개 만점에 1개를 받았습니다.,,중소기업 수준도 안되는 어플
2020년 4월 16일,별표 5개 만점에 5개를 받았습니다.,,매우좋습니다^^
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,마일리지 빵빵함
2019년 12월 28일,별표 5개 만점에 5개를 받았습니다.,,"응원할께요..,"
2019년 12월 30일,별표 5개 만점에 5개를 받았습니다.,3,가자 글로벌 테스트베드 부산!
2020년 5월 1일,별표 5개 만점에 5개를 받았습니다.,,너무 좋아요
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,너무 좋아요
2020년 4월 29일,별표 5개 만점에 1개를 받았습니다.,,안들어가지네요
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,너무좋아요.
2020년 4월 13일,별표 5개 만점에 1개를 받았습니다.,,앱 개발자 바꿔라 제발!!! 부탁합니다!!!
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,매우 경제적임
2020년 12월 4일,별표 5개 만점에 4개를 받았습니다.,,쓸만해요.
2020년 4월 29일,별표 5개 만점에 1개를 받았습니다.,,카드는 언제받을 수 있나요?
2020년 5월 8일,별표 5개 만점에 1개를 받았습니다.,,안 열러요 ㅜㅜ
2020년 9월 8일,별표 5개 만점에 1개를 받았습니다.,,왜 댓글에 답장안해주냐? 무시하냐?
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,좋아요~^^
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,좋아요~^^
2020년 4월 5일,별표 5개 만점에 5개를 받았습니다.,,사업자용카드로 등록 가능한가요?
2020년 11월 25일,별표 5개 만점에 5개를 받았습니다.,,매우만족합니나
2020년 9월 22일,별표 5개 만점에 2개를 받았습니다.,,뭔가 좀 다른 느낌 나는 했갈여요?
2020년 4월 10일,별표 5개 만점에 1개를 받았습니다.,,앱설치가안되는데뭘써라는거요?
2020년 11월 6일,별표 5개 만점에 5개를 받았습니다.,,좋아요^^~♡
2020년 4월 30일,별표 5개 만점에 4개를 받았습니다.,,죤 어플인듯.. 짱!! _()_
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,ㅆ~~~~~~오~~~~~굳!!!
2020년 4월 28일,별표 5개 만점에 1개를 받았습니다.,,서버 맨날 터짐
2020년 5월 8일,별표 5개 만점에 1개를 받았습니다.,,왜 또 안되냐. 에휴
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,다들 좋은거 인정?
2020년 9월 8일,별표 5개 만점에 1개를 받았습니다.,,업뎃이 안됩니다
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,너무좋아요
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,부산경제짱~~!
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,너무좋아요
2020년 3월 24일,별표 5개 만점에 5개를 받았습니다.,,너무좋아요
2020년 2월 29일,별표 5개 만점에 5개를 받았습니다.,,너무좋아요
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,굳 짱!입니다.
2020년 9월 9일,별표 5개 만점에 5개를 받았습니다.,,좋네요~~^^
2020년 3월 1일,별표 5개 만점에 5개를 받았습니다.,,세금공제 30프로
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,굿굿굿입니다
2020년 1월 9일,별표 5개 만점에 4개를 받았습니다.,,부산거주자 강추
2020년 1월 10일,별표 5개 만점에 5개를 받았습니다.,,참~좋아용^^
2020년 11월 13일,별표 5개 만점에 1개를 받았습니다.,,아이폰은 안되나요?
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,10프로 꿀~~
2020년 3월 16일,별표 5개 만점에 5개를 받았습니다.,,고마 쥑입니다
2020년 3월 18일,별표 5개 만점에 5개를 받았습니다.,,좋아요 ㅎ
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,좋아요.^♡^
